timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/29 19:36:09.437, 0 %, 0 %, 3 MiB, 46068 MiB, 31.83 W
2026/03/29 19:36:19.438, 0 %, 0 %, 3 MiB, 46068 MiB, 31.95 W
2026/03/29 19:36:29.439, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 19:36:39.440, 0 %, 0 %, 3 MiB, 46068 MiB, 31.94 W
2026/03/29 19:36:49.441, 0 %, 0 %, 3 MiB, 46068 MiB, 31.82 W
2026/03/29 19:36:59.442, 0 %, 0 %, 3 MiB, 46068 MiB, 31.82 W
2026/03/29 19:37:09.443, 0 %, 0 %, 3 MiB, 46068 MiB, 31.94 W
2026/03/29 19:37:19.444, 0 %, 0 %, 3 MiB, 46068 MiB, 31.84 W
2026/03/29 19:37:29.445, 0 %, 0 %, 3 MiB, 46068 MiB, 31.86 W
2026/03/29 19:37:39.446, 0 %, 0 %, 3 MiB, 46068 MiB, 31.65 W
2026/03/29 19:37:49.446, 0 %, 0 %, 3 MiB, 46068 MiB, 32.06 W
2026/03/29 19:37:59.447, 0 %, 0 %, 3 MiB, 46068 MiB, 31.70 W
2026/03/29 19:38:09.448, 0 %, 0 %, 3 MiB, 46068 MiB, 31.65 W
2026/03/29 19:38:19.449, 0 %, 0 %, 3 MiB, 46068 MiB, 31.91 W
2026/03/29 19:38:29.450, 0 %, 0 %, 3 MiB, 46068 MiB, 31.72 W
2026/03/29 19:38:39.451, 0 %, 0 %, 3 MiB, 46068 MiB, 31.95 W
2026/03/29 19:38:49.452, 0 %, 0 %, 3 MiB, 46068 MiB, 31.69 W
2026/03/29 19:38:59.453, 0 %, 0 %, 3 MiB, 46068 MiB, 31.86 W
2026/03/29 19:39:09.454, 0 %, 0 %, 3 MiB, 46068 MiB, 31.90 W
2026/03/29 19:39:19.455, 0 %, 0 %, 3 MiB, 46068 MiB, 31.79 W
2026/03/29 19:39:29.456, 0 %, 0 %, 3 MiB, 46068 MiB, 31.86 W
2026/03/29 19:39:39.457, 0 %, 0 %, 3 MiB, 46068 MiB, 31.83 W
2026/03/29 19:39:49.458, 0 %, 0 %, 3 MiB, 46068 MiB, 31.87 W
2026/03/29 19:39:59.458, 0 %, 0 %, 3 MiB, 46068 MiB, 31.78 W
2026/03/29 19:40:09.459, 0 %, 0 %, 3 MiB, 46068 MiB, 31.71 W
2026/03/29 19:40:19.460, 0 %, 0 %, 3 MiB, 46068 MiB, 31.85 W
2026/03/29 19:40:29.461, 0 %, 0 %, 3 MiB, 46068 MiB, 31.72 W
2026/03/29 19:40:39.462, 0 %, 0 %, 3 MiB, 46068 MiB, 31.77 W
2026/03/29 19:40:49.463, 0 %, 0 %, 3 MiB, 46068 MiB, 31.80 W
2026/03/29 19:40:59.464, 0 %, 0 %, 3 MiB, 46068 MiB, 31.85 W
2026/03/29 19:41:09.465, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 19:41:19.466, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 19:41:29.467, 0 %, 0 %, 3 MiB, 46068 MiB, 31.69 W
2026/03/29 19:41:39.468, 0 %, 0 %, 3 MiB, 46068 MiB, 31.73 W
2026/03/29 19:41:49.469, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 19:41:59.470, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 19:42:09.471, 0 %, 0 %, 3 MiB, 46068 MiB, 31.70 W
2026/03/29 19:42:19.472, 0 %, 0 %, 3 MiB, 46068 MiB, 31.83 W
2026/03/29 19:42:29.472, 0 %, 0 %, 3 MiB, 46068 MiB, 31.64 W
2026/03/29 19:42:39.473, 0 %, 0 %, 3 MiB, 46068 MiB, 31.64 W
2026/03/29 19:42:49.474, 0 %, 0 %, 3 MiB, 46068 MiB, 31.65 W
2026/03/29 19:42:59.475, 0 %, 0 %, 3 MiB, 46068 MiB, 31.82 W
2026/03/29 19:43:09.476, 0 %, 0 %, 3 MiB, 46068 MiB, 31.70 W
2026/03/29 19:43:19.477, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 19:43:29.478, 0 %, 0 %, 3 MiB, 46068 MiB, 31.67 W
2026/03/29 19:43:39.479, 0 %, 0 %, 3 MiB, 46068 MiB, 31.69 W
2026/03/29 19:43:49.480, 0 %, 0 %, 3 MiB, 46068 MiB, 31.70 W
2026/03/29 19:43:59.481, 0 %, 0 %, 3 MiB, 46068 MiB, 31.83 W
2026/03/29 19:44:09.482, 0 %, 0 %, 3 MiB, 46068 MiB, 31.57 W
2026/03/29 19:44:19.483, 0 %, 0 %, 3 MiB, 46068 MiB, 31.84 W
2026/03/29 19:44:29.484, 0 %, 0 %, 3 MiB, 46068 MiB, 31.53 W
2026/03/29 19:44:39.485, 0 %, 0 %, 3 MiB, 46068 MiB, 31.79 W
2026/03/29 19:44:49.486, 0 %, 0 %, 3 MiB, 46068 MiB, 32.14 W
2026/03/29 19:44:59.487, 0 %, 0 %, 3 MiB, 46068 MiB, 31.99 W
2026/03/29 19:45:09.488, 0 %, 0 %, 3 MiB, 46068 MiB, 31.97 W
2026/03/29 19:45:19.489, 0 %, 0 %, 3 MiB, 46068 MiB, 32.16 W
2026/03/29 19:45:29.490, 0 %, 0 %, 3 MiB, 46068 MiB, 31.93 W
2026/03/29 19:45:39.491, 0 %, 0 %, 3 MiB, 46068 MiB, 32.16 W
2026/03/29 19:45:49.492, 0 %, 0 %, 3 MiB, 46068 MiB, 32.03 W
2026/03/29 19:45:59.493, 0 %, 0 %, 3 MiB, 46068 MiB, 32.20 W
2026/03/29 19:46:09.493, 0 %, 0 %, 3 MiB, 46068 MiB, 31.79 W
2026/03/29 19:46:19.494, 0 %, 0 %, 3 MiB, 46068 MiB, 31.99 W
2026/03/29 19:46:29.495, 0 %, 0 %, 3 MiB, 46068 MiB, 32.05 W
2026/03/29 19:46:39.496, 0 %, 0 %, 3 MiB, 46068 MiB, 32.07 W
2026/03/29 19:46:49.497, 0 %, 0 %, 3 MiB, 46068 MiB, 32.20 W
2026/03/29 19:46:59.498, 0 %, 0 %, 3 MiB, 46068 MiB, 31.99 W
2026/03/29 19:47:09.499, 0 %, 0 %, 3 MiB, 46068 MiB, 31.92 W
2026/03/29 19:47:19.500, 0 %, 0 %, 3 MiB, 46068 MiB, 31.96 W
2026/03/29 19:47:29.501, 0 %, 0 %, 3 MiB, 46068 MiB, 31.97 W
2026/03/29 19:47:39.502, 0 %, 0 %, 3 MiB, 46068 MiB, 32.05 W
2026/03/29 19:47:49.503, 0 %, 0 %, 3 MiB, 46068 MiB, 32.12 W
2026/03/29 19:47:59.504, 0 %, 0 %, 3 MiB, 46068 MiB, 31.80 W
2026/03/29 19:48:09.505, 0 %, 0 %, 3 MiB, 46068 MiB, 31.93 W
2026/03/29 19:48:19.505, 0 %, 0 %, 3 MiB, 46068 MiB, 31.82 W
2026/03/29 19:48:29.506, 0 %, 0 %, 3 MiB, 46068 MiB, 31.74 W
2026/03/29 19:48:39.507, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 19:48:49.509, 0 %, 0 %, 3 MiB, 46068 MiB, 31.87 W
2026/03/29 19:48:59.510, 0 %, 0 %, 3 MiB, 46068 MiB, 32.19 W
2026/03/29 19:49:09.511, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 19:49:19.512, 0 %, 0 %, 3 MiB, 46068 MiB, 31.69 W
2026/03/29 19:49:29.513, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 19:49:39.514, 0 %, 0 %, 3 MiB, 46068 MiB, 31.84 W
2026/03/29 19:49:49.515, 0 %, 0 %, 3 MiB, 46068 MiB, 31.83 W
2026/03/29 19:49:59.515, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 19:50:09.516, 0 %, 0 %, 3 MiB, 46068 MiB, 31.97 W
2026/03/29 19:50:19.517, 0 %, 0 %, 3 MiB, 46068 MiB, 31.76 W
2026/03/29 19:50:29.518, 0 %, 0 %, 3 MiB, 46068 MiB, 31.79 W
2026/03/29 19:50:39.519, 0 %, 0 %, 3 MiB, 46068 MiB, 31.99 W
2026/03/29 19:50:49.520, 0 %, 0 %, 3 MiB, 46068 MiB, 31.70 W
2026/03/29 19:50:59.521, 0 %, 0 %, 3 MiB, 46068 MiB, 31.92 W
2026/03/29 19:51:09.522, 0 %, 0 %, 3 MiB, 46068 MiB, 31.73 W
2026/03/29 19:51:19.523, 0 %, 0 %, 3 MiB, 46068 MiB, 32.11 W
2026/03/29 19:51:29.524, 0 %, 0 %, 3 MiB, 46068 MiB, 31.95 W
2026/03/29 19:51:39.525, 0 %, 0 %, 3 MiB, 46068 MiB, 31.54 W
2026/03/29 19:51:49.526, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 19:51:59.527, 0 %, 0 %, 3 MiB, 46068 MiB, 31.70 W
2026/03/29 19:52:09.528, 0 %, 0 %, 3 MiB, 46068 MiB, 31.83 W
2026/03/29 19:52:19.529, 0 %, 0 %, 3 MiB, 46068 MiB, 31.73 W
2026/03/29 19:52:29.530, 0 %, 0 %, 3 MiB, 46068 MiB, 31.88 W
2026/03/29 19:52:39.531, 0 %, 0 %, 3 MiB, 46068 MiB, 31.87 W
2026/03/29 19:52:49.532, 0 %, 0 %, 3 MiB, 46068 MiB, 31.99 W
2026/03/29 19:52:59.533, 0 %, 0 %, 3 MiB, 46068 MiB, 31.91 W
2026/03/29 19:53:09.534, 0 %, 0 %, 3 MiB, 46068 MiB, 32.06 W
2026/03/29 19:53:19.535, 0 %, 0 %, 3 MiB, 46068 MiB, 31.84 W
2026/03/29 19:53:29.535, 0 %, 0 %, 3 MiB, 46068 MiB, 31.98 W
2026/03/29 19:53:39.536, 0 %, 0 %, 3 MiB, 46068 MiB, 31.80 W
2026/03/29 19:53:49.537, 0 %, 0 %, 3 MiB, 46068 MiB, 31.99 W
2026/03/29 19:53:59.538, 0 %, 0 %, 3 MiB, 46068 MiB, 31.83 W
2026/03/29 19:54:09.539, 0 %, 0 %, 3 MiB, 46068 MiB, 31.74 W
2026/03/29 19:54:19.540, 0 %, 0 %, 3 MiB, 46068 MiB, 31.76 W
2026/03/29 19:54:29.541, 0 %, 0 %, 3 MiB, 46068 MiB, 31.72 W
2026/03/29 19:54:39.542, 0 %, 0 %, 3 MiB, 46068 MiB, 31.71 W
2026/03/29 19:54:49.543, 0 %, 0 %, 3 MiB, 46068 MiB, 31.58 W
2026/03/29 19:54:59.544, 0 %, 0 %, 3 MiB, 46068 MiB, 31.86 W
2026/03/29 19:55:09.544, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 19:55:19.545, 0 %, 0 %, 3 MiB, 46068 MiB, 31.78 W
2026/03/29 19:55:29.546, 0 %, 0 %, 3 MiB, 46068 MiB, 32.00 W
2026/03/29 19:55:39.547, 0 %, 0 %, 3 MiB, 46068 MiB, 31.82 W
2026/03/29 19:55:49.548, 0 %, 0 %, 3 MiB, 46068 MiB, 31.73 W
2026/03/29 19:55:59.549, 0 %, 0 %, 3 MiB, 46068 MiB, 31.72 W
2026/03/29 19:56:09.550, 0 %, 0 %, 3 MiB, 46068 MiB, 31.73 W
2026/03/29 19:56:19.551, 0 %, 0 %, 3 MiB, 46068 MiB, 31.78 W
2026/03/29 19:56:29.552, 0 %, 0 %, 3 MiB, 46068 MiB, 32.22 W
2026/03/29 19:56:39.553, 0 %, 0 %, 3 MiB, 46068 MiB, 31.73 W
2026/03/29 19:56:49.554, 0 %, 0 %, 3 MiB, 46068 MiB, 31.95 W
2026/03/29 19:56:59.555, 0 %, 0 %, 3 MiB, 46068 MiB, 31.83 W
2026/03/29 19:57:09.556, 0 %, 0 %, 3 MiB, 46068 MiB, 31.87 W
2026/03/29 19:57:19.557, 0 %, 0 %, 3 MiB, 46068 MiB, 32.08 W
2026/03/29 19:57:29.558, 0 %, 0 %, 3 MiB, 46068 MiB, 31.86 W
2026/03/29 19:57:39.559, 0 %, 0 %, 3 MiB, 46068 MiB, 31.94 W
2026/03/29 19:57:49.559, 0 %, 0 %, 3 MiB, 46068 MiB, 31.99 W
2026/03/29 19:57:59.560, 0 %, 0 %, 3 MiB, 46068 MiB, 31.99 W
2026/03/29 19:58:09.561, 0 %, 0 %, 3 MiB, 46068 MiB, 31.94 W
2026/03/29 19:58:19.563, 0 %, 0 %, 3 MiB, 46068 MiB, 32.01 W
2026/03/29 19:58:29.564, 0 %, 0 %, 3 MiB, 46068 MiB, 31.85 W
2026/03/29 19:58:39.564, 0 %, 0 %, 3 MiB, 46068 MiB, 31.98 W
2026/03/29 19:58:49.566, 0 %, 0 %, 3 MiB, 46068 MiB, 31.69 W
2026/03/29 19:58:59.567, 0 %, 0 %, 3 MiB, 46068 MiB, 31.99 W
2026/03/29 19:59:09.568, 0 %, 0 %, 3 MiB, 46068 MiB, 31.95 W
2026/03/29 19:59:19.568, 0 %, 0 %, 3 MiB, 46068 MiB, 31.96 W
2026/03/29 19:59:29.569, 0 %, 0 %, 3 MiB, 46068 MiB, 32.18 W
2026/03/29 19:59:39.570, 0 %, 0 %, 3 MiB, 46068 MiB, 32.13 W
2026/03/29 19:59:49.571, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 19:59:59.572, 0 %, 0 %, 3 MiB, 46068 MiB, 31.46 W
2026/03/29 20:00:09.573, 0 %, 0 %, 3 MiB, 46068 MiB, 31.78 W
2026/03/29 20:00:19.574, 0 %, 0 %, 3 MiB, 46068 MiB, 31.71 W
2026/03/29 20:00:29.575, 0 %, 0 %, 3 MiB, 46068 MiB, 31.73 W
2026/03/29 20:00:39.576, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:00:49.577, 0 %, 0 %, 3 MiB, 46068 MiB, 31.44 W
2026/03/29 20:00:59.578, 0 %, 0 %, 3 MiB, 46068 MiB, 31.71 W
2026/03/29 20:01:09.579, 0 %, 0 %, 3 MiB, 46068 MiB, 31.33 W
2026/03/29 20:01:19.580, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:01:29.581, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:01:39.582, 0 %, 0 %, 3 MiB, 46068 MiB, 31.57 W
2026/03/29 20:01:49.583, 0 %, 0 %, 3 MiB, 46068 MiB, 31.46 W
2026/03/29 20:01:59.584, 0 %, 0 %, 3 MiB, 46068 MiB, 31.47 W
2026/03/29 20:02:09.585, 0 %, 0 %, 3 MiB, 46068 MiB, 31.66 W
2026/03/29 20:02:19.586, 0 %, 0 %, 3 MiB, 46068 MiB, 31.66 W
2026/03/29 20:02:29.587, 0 %, 0 %, 3 MiB, 46068 MiB, 31.33 W
2026/03/29 20:02:39.587, 0 %, 0 %, 3 MiB, 46068 MiB, 31.46 W
2026/03/29 20:02:49.588, 0 %, 0 %, 3 MiB, 46068 MiB, 31.42 W
2026/03/29 20:02:59.589, 0 %, 0 %, 3 MiB, 46068 MiB, 31.28 W
2026/03/29 20:03:09.590, 0 %, 0 %, 3 MiB, 46068 MiB, 30.89 W
2026/03/29 20:03:19.591, 0 %, 0 %, 3 MiB, 46068 MiB, 31.48 W
2026/03/29 20:03:29.592, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:03:39.593, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:03:49.594, 0 %, 0 %, 3 MiB, 46068 MiB, 31.49 W
2026/03/29 20:03:59.595, 0 %, 0 %, 3 MiB, 46068 MiB, 31.24 W
2026/03/29 20:04:09.596, 0 %, 0 %, 3 MiB, 46068 MiB, 31.69 W
2026/03/29 20:04:19.597, 0 %, 0 %, 3 MiB, 46068 MiB, 31.57 W
2026/03/29 20:04:29.598, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:04:39.599, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:04:49.600, 0 %, 0 %, 3 MiB, 46068 MiB, 31.45 W
2026/03/29 20:04:59.601, 0 %, 0 %, 3 MiB, 46068 MiB, 31.44 W
2026/03/29 20:05:09.602, 0 %, 0 %, 3 MiB, 46068 MiB, 31.46 W
2026/03/29 20:05:19.603, 0 %, 0 %, 3 MiB, 46068 MiB, 31.54 W
2026/03/29 20:05:29.604, 0 %, 0 %, 3 MiB, 46068 MiB, 31.68 W
2026/03/29 20:05:39.605, 0 %, 0 %, 3 MiB, 46068 MiB, 31.47 W
2026/03/29 20:05:49.606, 0 %, 0 %, 3 MiB, 46068 MiB, 31.38 W
2026/03/29 20:05:59.607, 0 %, 0 %, 3 MiB, 46068 MiB, 31.56 W
2026/03/29 20:06:09.608, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:06:19.609, 0 %, 0 %, 3 MiB, 46068 MiB, 31.34 W
2026/03/29 20:06:29.610, 0 %, 0 %, 3 MiB, 46068 MiB, 31.35 W
2026/03/29 20:06:39.611, 0 %, 0 %, 3 MiB, 46068 MiB, 31.34 W
2026/03/29 20:06:49.612, 0 %, 0 %, 3 MiB, 46068 MiB, 31.33 W
2026/03/29 20:06:59.612, 0 %, 0 %, 3 MiB, 46068 MiB, 31.29 W
2026/03/29 20:07:09.613, 0 %, 0 %, 3 MiB, 46068 MiB, 31.10 W
2026/03/29 20:07:19.614, 0 %, 0 %, 3 MiB, 46068 MiB, 31.47 W
2026/03/29 20:07:29.615, 0 %, 0 %, 3 MiB, 46068 MiB, 31.32 W
2026/03/29 20:07:39.616, 0 %, 0 %, 3 MiB, 46068 MiB, 31.46 W
2026/03/29 20:07:49.617, 0 %, 0 %, 3 MiB, 46068 MiB, 31.35 W
2026/03/29 20:07:59.618, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:08:09.619, 0 %, 0 %, 3 MiB, 46068 MiB, 31.25 W
2026/03/29 20:08:19.620, 0 %, 0 %, 3 MiB, 46068 MiB, 31.35 W
2026/03/29 20:08:29.621, 0 %, 0 %, 3 MiB, 46068 MiB, 31.54 W
2026/03/29 20:08:39.622, 0 %, 0 %, 3 MiB, 46068 MiB, 31.20 W
2026/03/29 20:08:49.623, 0 %, 0 %, 3 MiB, 46068 MiB, 31.42 W
2026/03/29 20:08:59.623, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:09:09.625, 0 %, 0 %, 3 MiB, 46068 MiB, 31.59 W
2026/03/29 20:09:19.626, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:09:29.627, 0 %, 0 %, 3 MiB, 46068 MiB, 31.56 W
2026/03/29 20:09:39.627, 0 %, 0 %, 3 MiB, 46068 MiB, 31.47 W
2026/03/29 20:09:49.628, 0 %, 0 %, 3 MiB, 46068 MiB, 31.68 W
2026/03/29 20:09:59.629, 0 %, 0 %, 3 MiB, 46068 MiB, 31.62 W
2026/03/29 20:10:09.630, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:10:19.631, 0 %, 0 %, 3 MiB, 46068 MiB, 31.57 W
2026/03/29 20:10:29.632, 0 %, 0 %, 3 MiB, 46068 MiB, 31.45 W
2026/03/29 20:10:39.633, 0 %, 0 %, 3 MiB, 46068 MiB, 31.42 W
2026/03/29 20:10:49.634, 0 %, 0 %, 3 MiB, 46068 MiB, 31.41 W
2026/03/29 20:10:59.635, 0 %, 0 %, 3 MiB, 46068 MiB, 31.61 W
2026/03/29 20:11:09.636, 0 %, 0 %, 3 MiB, 46068 MiB, 31.64 W
2026/03/29 20:11:19.637, 0 %, 0 %, 3 MiB, 46068 MiB, 31.57 W
2026/03/29 20:11:29.638, 0 %, 0 %, 3 MiB, 46068 MiB, 31.58 W
2026/03/29 20:11:39.639, 0 %, 0 %, 3 MiB, 46068 MiB, 31.62 W
2026/03/29 20:11:49.640, 0 %, 0 %, 3 MiB, 46068 MiB, 31.69 W
2026/03/29 20:11:59.640, 0 %, 0 %, 3 MiB, 46068 MiB, 31.66 W
2026/03/29 20:12:09.641, 0 %, 0 %, 3 MiB, 46068 MiB, 31.82 W
2026/03/29 20:12:19.642, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 20:12:29.643, 0 %, 0 %, 3 MiB, 46068 MiB, 31.81 W
2026/03/29 20:12:39.644, 0 %, 0 %, 3 MiB, 46068 MiB, 31.62 W
2026/03/29 20:12:49.645, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 20:12:59.646, 0 %, 0 %, 3 MiB, 46068 MiB, 31.58 W
2026/03/29 20:13:09.647, 0 %, 0 %, 3 MiB, 46068 MiB, 31.58 W
2026/03/29 20:13:19.648, 0 %, 0 %, 3 MiB, 46068 MiB, 31.61 W
2026/03/29 20:13:29.649, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 20:13:39.650, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:13:49.651, 0 %, 0 %, 3 MiB, 46068 MiB, 31.62 W
2026/03/29 20:13:59.652, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 20:14:09.653, 0 %, 0 %, 3 MiB, 46068 MiB, 31.70 W
2026/03/29 20:14:19.654, 0 %, 0 %, 3 MiB, 46068 MiB, 31.70 W
2026/03/29 20:14:29.655, 0 %, 0 %, 3 MiB, 46068 MiB, 31.56 W
2026/03/29 20:14:39.656, 0 %, 0 %, 3 MiB, 46068 MiB, 31.73 W
2026/03/29 20:14:49.657, 0 %, 0 %, 3 MiB, 46068 MiB, 31.71 W
2026/03/29 20:14:59.658, 0 %, 0 %, 3 MiB, 46068 MiB, 31.57 W
2026/03/29 20:15:09.658, 0 %, 0 %, 3 MiB, 46068 MiB, 31.70 W
2026/03/29 20:15:19.659, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:15:29.660, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:15:39.661, 0 %, 0 %, 3 MiB, 46068 MiB, 31.78 W
2026/03/29 20:15:49.662, 0 %, 0 %, 3 MiB, 46068 MiB, 31.59 W
2026/03/29 20:15:59.663, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:16:09.664, 0 %, 0 %, 3 MiB, 46068 MiB, 31.65 W
2026/03/29 20:16:19.665, 0 %, 0 %, 3 MiB, 46068 MiB, 31.55 W
2026/03/29 20:16:29.666, 0 %, 0 %, 3 MiB, 46068 MiB, 31.57 W
2026/03/29 20:16:39.667, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:16:49.668, 0 %, 0 %, 3 MiB, 46068 MiB, 31.46 W
2026/03/29 20:16:59.669, 0 %, 0 %, 3 MiB, 46068 MiB, 31.44 W
2026/03/29 20:17:09.670, 0 %, 0 %, 3 MiB, 46068 MiB, 31.59 W
2026/03/29 20:17:19.671, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:17:29.672, 0 %, 0 %, 3 MiB, 46068 MiB, 31.48 W
2026/03/29 20:17:39.672, 0 %, 0 %, 3 MiB, 46068 MiB, 31.48 W
2026/03/29 20:17:49.673, 0 %, 0 %, 3 MiB, 46068 MiB, 31.81 W
2026/03/29 20:17:59.675, 0 %, 0 %, 3 MiB, 46068 MiB, 31.45 W
2026/03/29 20:18:09.675, 0 %, 0 %, 3 MiB, 46068 MiB, 31.62 W
2026/03/29 20:18:19.676, 0 %, 0 %, 3 MiB, 46068 MiB, 31.71 W
2026/03/29 20:18:29.677, 0 %, 0 %, 3 MiB, 46068 MiB, 31.44 W
2026/03/29 20:18:39.678, 0 %, 0 %, 3 MiB, 46068 MiB, 31.66 W
2026/03/29 20:18:49.679, 0 %, 0 %, 3 MiB, 46068 MiB, 31.70 W
2026/03/29 20:18:59.680, 0 %, 0 %, 3 MiB, 46068 MiB, 31.55 W
2026/03/29 20:19:09.681, 0 %, 0 %, 3 MiB, 46068 MiB, 31.60 W
2026/03/29 20:19:19.682, 0 %, 0 %, 3 MiB, 46068 MiB, 31.59 W
2026/03/29 20:19:29.683, 0 %, 0 %, 3 MiB, 46068 MiB, 31.50 W
2026/03/29 20:19:39.684, 0 %, 0 %, 3 MiB, 46068 MiB, 31.54 W
2026/03/29 20:19:49.685, 0 %, 0 %, 3 MiB, 46068 MiB, 31.59 W
2026/03/29 20:19:59.686, 0 %, 0 %, 3 MiB, 46068 MiB, 31.81 W
2026/03/29 20:20:09.687, 0 %, 0 %, 3 MiB, 46068 MiB, 32.01 W
2026/03/29 20:20:19.688, 0 %, 0 %, 3 MiB, 46068 MiB, 31.73 W
2026/03/29 20:20:29.689, 0 %, 0 %, 3 MiB, 46068 MiB, 31.73 W
2026/03/29 20:20:39.690, 0 %, 0 %, 3 MiB, 46068 MiB, 31.62 W
2026/03/29 20:20:49.691, 0 %, 0 %, 3 MiB, 46068 MiB, 31.46 W
2026/03/29 20:20:59.692, 0 %, 0 %, 3 MiB, 46068 MiB, 31.47 W
2026/03/29 20:21:09.693, 0 %, 0 %, 3 MiB, 46068 MiB, 31.59 W
2026/03/29 20:21:19.694, 0 %, 0 %, 3 MiB, 46068 MiB, 31.58 W
2026/03/29 20:21:29.694, 0 %, 0 %, 3 MiB, 46068 MiB, 31.53 W
2026/03/29 20:21:39.695, 0 %, 0 %, 3 MiB, 46068 MiB, 31.56 W
2026/03/29 20:21:49.697, 0 %, 0 %, 3 MiB, 46068 MiB, 31.42 W
2026/03/29 20:21:59.697, 0 %, 0 %, 3 MiB, 46068 MiB, 31.57 W
2026/03/29 20:22:09.698, 0 %, 0 %, 3 MiB, 46068 MiB, 31.59 W
2026/03/29 20:22:19.699, 0 %, 0 %, 3 MiB, 46068 MiB, 31.74 W
2026/03/29 20:22:29.700, 0 %, 0 %, 3 MiB, 46068 MiB, 31.68 W
2026/03/29 20:22:39.701, 0 %, 0 %, 3 MiB, 46068 MiB, 31.61 W
2026/03/29 20:22:49.702, 0 %, 0 %, 3 MiB, 46068 MiB, 31.48 W
2026/03/29 20:22:59.703, 0 %, 0 %, 3 MiB, 46068 MiB, 31.62 W
2026/03/29 20:23:09.704, 0 %, 0 %, 3 MiB, 46068 MiB, 31.58 W
2026/03/29 20:23:19.705, 0 %, 0 %, 3 MiB, 46068 MiB, 31.62 W
2026/03/29 20:23:29.706, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 20:23:39.707, 0 %, 0 %, 3 MiB, 46068 MiB, 31.67 W
2026/03/29 20:23:49.708, 0 %, 0 %, 3 MiB, 46068 MiB, 31.74 W
2026/03/29 20:23:59.709, 0 %, 0 %, 3 MiB, 46068 MiB, 31.82 W
2026/03/29 20:24:09.709, 0 %, 0 %, 3 MiB, 46068 MiB, 31.73 W
2026/03/29 20:24:19.710, 0 %, 0 %, 3 MiB, 46068 MiB, 31.75 W
2026/03/29 20:24:29.712, 0 %, 0 %, 3 MiB, 46068 MiB, 31.57 W
2026/03/29 20:24:39.713, 0 %, 0 %, 3 MiB, 46068 MiB, 31.58 W
2026/03/29 20:24:49.714, 0 %, 0 %, 0 MiB, 46068 MiB, 45.83 W
2026/03/29 20:24:59.714, 0 %, 0 %, 0 MiB, 46068 MiB, 31.78 W
2026/03/29 20:25:09.715, 0 %, 0 %, 569 MiB, 46068 MiB, 47.59 W
