timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/30 02:10:45.246, 30 %, 0 %, 619 MiB, 46068 MiB, 98.35 W
2026/03/30 02:10:55.247, 30 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 02:11:05.248, 30 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 02:11:15.249, 30 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 02:11:25.250, 30 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 02:11:35.251, 30 %, 0 %, 619 MiB, 46068 MiB, 98.18 W
2026/03/30 02:11:45.252, 30 %, 0 %, 619 MiB, 46068 MiB, 98.19 W
2026/03/30 02:11:55.253, 30 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 02:12:05.254, 30 %, 0 %, 619 MiB, 46068 MiB, 98.53 W
2026/03/30 02:12:15.255, 30 %, 0 %, 619 MiB, 46068 MiB, 98.39 W
2026/03/30 02:12:25.256, 30 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 02:12:35.257, 30 %, 0 %, 619 MiB, 46068 MiB, 98.35 W
2026/03/30 02:12:45.258, 30 %, 0 %, 619 MiB, 46068 MiB, 98.21 W
2026/03/30 02:12:55.259, 30 %, 0 %, 619 MiB, 46068 MiB, 98.14 W
2026/03/30 02:13:05.260, 30 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 02:13:15.261, 30 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 02:13:25.262, 30 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 02:13:35.263, 30 %, 0 %, 619 MiB, 46068 MiB, 98.48 W
2026/03/30 02:13:45.264, 30 %, 0 %, 619 MiB, 46068 MiB, 97.75 W
2026/03/30 02:13:55.265, 30 %, 0 %, 619 MiB, 46068 MiB, 98.66 W
2026/03/30 02:14:05.266, 29 %, 0 %, 619 MiB, 46068 MiB, 98.99 W
2026/03/30 02:14:15.267, 29 %, 0 %, 619 MiB, 46068 MiB, 99.21 W
2026/03/30 02:14:25.268, 30 %, 0 %, 619 MiB, 46068 MiB, 99.55 W
2026/03/30 02:14:35.269, 30 %, 0 %, 619 MiB, 46068 MiB, 99.73 W
2026/03/30 02:14:45.269, 30 %, 0 %, 619 MiB, 46068 MiB, 99.71 W
2026/03/30 02:14:55.270, 30 %, 0 %, 619 MiB, 46068 MiB, 99.50 W
2026/03/30 02:15:05.271, 30 %, 0 %, 619 MiB, 46068 MiB, 99.15 W
2026/03/30 02:15:15.272, 30 %, 0 %, 619 MiB, 46068 MiB, 98.95 W
2026/03/30 02:15:25.273, 30 %, 0 %, 619 MiB, 46068 MiB, 98.97 W
2026/03/30 02:15:35.273, 30 %, 0 %, 619 MiB, 46068 MiB, 98.80 W
2026/03/30 02:15:45.274, 30 %, 0 %, 619 MiB, 46068 MiB, 98.86 W
2026/03/30 02:15:55.275, 30 %, 0 %, 619 MiB, 46068 MiB, 98.70 W
2026/03/30 02:16:05.277, 30 %, 0 %, 619 MiB, 46068 MiB, 98.75 W
2026/03/30 02:16:15.278, 30 %, 0 %, 619 MiB, 46068 MiB, 98.59 W
2026/03/30 02:16:25.279, 27 %, 0 %, 619 MiB, 46068 MiB, 98.24 W
2026/03/30 02:16:35.280, 27 %, 0 %, 619 MiB, 46068 MiB, 98.24 W
2026/03/30 02:16:45.281, 27 %, 0 %, 619 MiB, 46068 MiB, 98.23 W
2026/03/30 02:16:55.282, 27 %, 0 %, 619 MiB, 46068 MiB, 98.05 W
2026/03/30 02:17:05.282, 27 %, 0 %, 619 MiB, 46068 MiB, 98.09 W
2026/03/30 02:17:15.283, 27 %, 0 %, 619 MiB, 46068 MiB, 98.06 W
2026/03/30 02:17:25.284, 30 %, 0 %, 619 MiB, 46068 MiB, 98.58 W
2026/03/30 02:17:35.285, 30 %, 0 %, 619 MiB, 46068 MiB, 98.46 W
2026/03/30 02:17:45.286, 30 %, 0 %, 619 MiB, 46068 MiB, 98.53 W
2026/03/30 02:17:55.287, 30 %, 0 %, 619 MiB, 46068 MiB, 98.55 W
2026/03/30 02:18:05.288, 30 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 02:18:15.289, 30 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 02:18:25.290, 30 %, 0 %, 619 MiB, 46068 MiB, 98.31 W
2026/03/30 02:18:35.291, 30 %, 0 %, 619 MiB, 46068 MiB, 98.54 W
2026/03/30 02:18:45.292, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 02:18:55.293, 30 %, 0 %, 619 MiB, 46068 MiB, 98.58 W
2026/03/30 02:19:05.294, 30 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 02:19:15.295, 30 %, 0 %, 619 MiB, 46068 MiB, 98.12 W
2026/03/30 02:19:25.296, 30 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 02:19:35.297, 30 %, 0 %, 619 MiB, 46068 MiB, 98.34 W
2026/03/30 02:19:45.298, 30 %, 0 %, 619 MiB, 46068 MiB, 98.33 W
2026/03/30 02:19:55.298, 30 %, 0 %, 619 MiB, 46068 MiB, 98.28 W
2026/03/30 02:20:05.300, 30 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 02:20:15.301, 30 %, 0 %, 619 MiB, 46068 MiB, 98.41 W
2026/03/30 02:20:25.301, 30 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 02:20:35.302, 30 %, 0 %, 619 MiB, 46068 MiB, 98.37 W
2026/03/30 02:20:45.303, 30 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 02:20:55.304, 30 %, 0 %, 619 MiB, 46068 MiB, 98.50 W
2026/03/30 02:21:05.305, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 02:21:15.306, 30 %, 0 %, 619 MiB, 46068 MiB, 98.39 W
2026/03/30 02:21:25.307, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 02:21:35.308, 30 %, 0 %, 619 MiB, 46068 MiB, 98.48 W
2026/03/30 02:21:45.309, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 02:21:55.310, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 02:22:05.311, 30 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 02:22:15.312, 27 %, 0 %, 619 MiB, 46068 MiB, 97.94 W
2026/03/30 02:22:25.313, 30 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 02:22:35.314, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 02:22:45.315, 30 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 02:22:55.316, 30 %, 0 %, 619 MiB, 46068 MiB, 98.48 W
2026/03/30 02:23:05.317, 30 %, 0 %, 619 MiB, 46068 MiB, 98.41 W
2026/03/30 02:23:15.318, 30 %, 0 %, 619 MiB, 46068 MiB, 98.39 W
2026/03/30 02:23:25.319, 29 %, 0 %, 619 MiB, 46068 MiB, 98.28 W
2026/03/30 02:23:35.320, 30 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 02:23:45.321, 30 %, 0 %, 619 MiB, 46068 MiB, 98.41 W
2026/03/30 02:23:55.322, 30 %, 0 %, 619 MiB, 46068 MiB, 98.41 W
2026/03/30 02:24:05.323, 30 %, 0 %, 619 MiB, 46068 MiB, 98.34 W
2026/03/30 02:24:15.324, 27 %, 0 %, 619 MiB, 46068 MiB, 97.94 W
2026/03/30 02:24:25.325, 30 %, 0 %, 619 MiB, 46068 MiB, 98.34 W
2026/03/30 02:24:35.326, 30 %, 0 %, 619 MiB, 46068 MiB, 98.63 W
2026/03/30 02:24:45.327, 30 %, 0 %, 619 MiB, 46068 MiB, 98.63 W
2026/03/30 02:24:55.328, 30 %, 0 %, 619 MiB, 46068 MiB, 98.70 W
2026/03/30 02:25:05.329, 30 %, 0 %, 619 MiB, 46068 MiB, 98.92 W
2026/03/30 02:25:15.330, 29 %, 0 %, 619 MiB, 46068 MiB, 98.84 W
2026/03/30 02:25:25.331, 30 %, 0 %, 619 MiB, 46068 MiB, 99.29 W
2026/03/30 02:25:35.332, 30 %, 0 %, 619 MiB, 46068 MiB, 98.20 W
2026/03/30 02:25:45.333, 29 %, 0 %, 619 MiB, 46068 MiB, 99.54 W
2026/03/30 02:25:55.334, 30 %, 0 %, 619 MiB, 46068 MiB, 99.34 W
2026/03/30 02:26:05.335, 30 %, 0 %, 619 MiB, 46068 MiB, 99.02 W
2026/03/30 02:26:15.335, 30 %, 0 %, 619 MiB, 46068 MiB, 98.90 W
2026/03/30 02:26:25.336, 29 %, 0 %, 619 MiB, 46068 MiB, 98.88 W
2026/03/30 02:26:35.337, 30 %, 0 %, 619 MiB, 46068 MiB, 98.90 W
2026/03/30 02:26:45.338, 30 %, 0 %, 619 MiB, 46068 MiB, 98.87 W
2026/03/30 02:26:55.339, 30 %, 0 %, 619 MiB, 46068 MiB, 98.79 W
2026/03/30 02:27:05.340, 30 %, 0 %, 619 MiB, 46068 MiB, 98.69 W
2026/03/30 02:27:15.341, 30 %, 0 %, 619 MiB, 46068 MiB, 98.68 W
2026/03/30 02:27:25.342, 29 %, 0 %, 619 MiB, 46068 MiB, 98.64 W
2026/03/30 02:27:35.343, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 02:27:45.344, 30 %, 0 %, 619 MiB, 46068 MiB, 98.53 W
2026/03/30 02:27:55.345, 30 %, 0 %, 619 MiB, 46068 MiB, 98.51 W
2026/03/30 02:28:05.346, 30 %, 0 %, 619 MiB, 46068 MiB, 98.57 W
2026/03/30 02:28:15.347, 30 %, 0 %, 619 MiB, 46068 MiB, 98.56 W
2026/03/30 02:28:25.348, 30 %, 0 %, 619 MiB, 46068 MiB, 98.55 W
2026/03/30 02:28:35.348, 29 %, 0 %, 619 MiB, 46068 MiB, 98.46 W
2026/03/30 02:28:45.349, 30 %, 0 %, 619 MiB, 46068 MiB, 98.39 W
2026/03/30 02:28:55.350, 29 %, 0 %, 619 MiB, 46068 MiB, 98.34 W
2026/03/30 02:29:05.351, 30 %, 0 %, 619 MiB, 46068 MiB, 98.56 W
2026/03/30 02:29:15.352, 30 %, 0 %, 619 MiB, 46068 MiB, 98.53 W
2026/03/30 02:29:25.353, 30 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 02:29:35.355, 30 %, 0 %, 619 MiB, 46068 MiB, 98.64 W
2026/03/30 02:29:45.356, 30 %, 0 %, 619 MiB, 46068 MiB, 98.62 W
2026/03/30 02:29:55.356, 30 %, 0 %, 619 MiB, 46068 MiB, 98.56 W
2026/03/30 02:30:05.358, 22 %, 0 %, 619 MiB, 46068 MiB, 97.67 W
2026/03/30 02:30:15.358, 30 %, 0 %, 619 MiB, 46068 MiB, 98.52 W
2026/03/30 02:30:25.359, 30 %, 0 %, 619 MiB, 46068 MiB, 98.46 W
2026/03/30 02:30:35.360, 30 %, 0 %, 619 MiB, 46068 MiB, 98.42 W
2026/03/30 02:30:45.361, 30 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 02:30:55.362, 30 %, 0 %, 619 MiB, 46068 MiB, 98.37 W
2026/03/30 02:31:05.363, 29 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 02:31:15.364, 29 %, 0 %, 619 MiB, 46068 MiB, 98.35 W
2026/03/30 02:31:25.365, 30 %, 0 %, 619 MiB, 46068 MiB, 98.25 W
2026/03/30 02:31:35.366, 30 %, 0 %, 619 MiB, 46068 MiB, 98.50 W
2026/03/30 02:31:45.367, 30 %, 0 %, 619 MiB, 46068 MiB, 98.56 W
2026/03/30 02:31:55.367, 30 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 02:32:05.368, 30 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 02:32:15.369, 30 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 02:32:25.370, 30 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 02:32:35.371, 30 %, 0 %, 619 MiB, 46068 MiB, 98.24 W
2026/03/30 02:32:45.372, 30 %, 0 %, 619 MiB, 46068 MiB, 98.37 W
2026/03/30 02:32:55.373, 29 %, 0 %, 619 MiB, 46068 MiB, 98.37 W
2026/03/30 02:33:05.374, 30 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 02:33:15.375, 29 %, 0 %, 619 MiB, 46068 MiB, 98.33 W
2026/03/30 02:33:25.376, 30 %, 0 %, 619 MiB, 46068 MiB, 98.33 W
2026/03/30 02:33:35.377, 29 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 02:33:45.378, 29 %, 0 %, 619 MiB, 46068 MiB, 98.50 W
2026/03/30 02:33:55.379, 30 %, 0 %, 619 MiB, 46068 MiB, 98.53 W
2026/03/30 02:34:05.379, 30 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 02:34:15.380, 30 %, 0 %, 619 MiB, 46068 MiB, 98.28 W
2026/03/30 02:34:25.381, 30 %, 0 %, 619 MiB, 46068 MiB, 98.34 W
2026/03/30 02:34:35.382, 29 %, 0 %, 619 MiB, 46068 MiB, 98.26 W
2026/03/30 02:34:45.383, 30 %, 0 %, 619 MiB, 46068 MiB, 98.56 W
2026/03/30 02:34:55.384, 30 %, 0 %, 619 MiB, 46068 MiB, 98.39 W
2026/03/30 02:35:05.385, 30 %, 0 %, 619 MiB, 46068 MiB, 98.31 W
2026/03/30 02:35:15.386, 30 %, 0 %, 619 MiB, 46068 MiB, 98.31 W
2026/03/30 02:35:25.387, 29 %, 0 %, 619 MiB, 46068 MiB, 98.22 W
2026/03/30 02:35:35.388, 29 %, 0 %, 619 MiB, 46068 MiB, 98.28 W
2026/03/30 02:35:45.389, 30 %, 0 %, 619 MiB, 46068 MiB, 98.53 W
2026/03/30 02:35:55.390, 30 %, 0 %, 619 MiB, 46068 MiB, 98.62 W
2026/03/30 02:36:05.391, 30 %, 0 %, 619 MiB, 46068 MiB, 98.80 W
2026/03/30 02:36:15.392, 30 %, 0 %, 619 MiB, 46068 MiB, 98.94 W
2026/03/30 02:36:25.393, 30 %, 0 %, 619 MiB, 46068 MiB, 98.07 W
2026/03/30 02:36:35.394, 30 %, 0 %, 619 MiB, 46068 MiB, 99.36 W
2026/03/30 02:36:45.395, 30 %, 0 %, 619 MiB, 46068 MiB, 99.46 W
2026/03/30 02:36:55.396, 30 %, 0 %, 619 MiB, 46068 MiB, 99.49 W
2026/03/30 02:37:05.397, 30 %, 0 %, 619 MiB, 46068 MiB, 99.33 W
2026/03/30 02:37:15.398, 30 %, 0 %, 619 MiB, 46068 MiB, 99.16 W
2026/03/30 02:37:25.399, 30 %, 0 %, 619 MiB, 46068 MiB, 98.93 W
2026/03/30 02:37:35.400, 30 %, 0 %, 619 MiB, 46068 MiB, 98.83 W
2026/03/30 02:37:45.401, 30 %, 0 %, 619 MiB, 46068 MiB, 98.75 W
2026/03/30 02:37:55.402, 30 %, 0 %, 619 MiB, 46068 MiB, 98.67 W
2026/03/30 02:38:05.403, 30 %, 0 %, 619 MiB, 46068 MiB, 98.77 W
2026/03/30 02:38:15.404, 30 %, 0 %, 619 MiB, 46068 MiB, 98.73 W
2026/03/30 02:38:25.405, 29 %, 0 %, 619 MiB, 46068 MiB, 98.52 W
2026/03/30 02:38:35.405, 30 %, 0 %, 619 MiB, 46068 MiB, 98.58 W
2026/03/30 02:38:45.406, 30 %, 0 %, 619 MiB, 46068 MiB, 98.44 W
2026/03/30 02:38:55.407, 30 %, 0 %, 619 MiB, 46068 MiB, 98.53 W
2026/03/30 02:39:05.408, 30 %, 0 %, 619 MiB, 46068 MiB, 98.48 W
2026/03/30 02:39:15.409, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 02:39:25.410, 30 %, 0 %, 619 MiB, 46068 MiB, 98.56 W
2026/03/30 02:39:35.411, 30 %, 0 %, 619 MiB, 46068 MiB, 98.56 W
2026/03/30 02:39:45.412, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 02:39:55.413, 30 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 02:40:05.414, 30 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 02:40:15.415, 29 %, 0 %, 619 MiB, 46068 MiB, 98.46 W
2026/03/30 02:40:25.416, 30 %, 0 %, 619 MiB, 46068 MiB, 98.28 W
2026/03/30 02:40:35.417, 30 %, 0 %, 619 MiB, 46068 MiB, 98.34 W
2026/03/30 02:40:45.419, 30 %, 0 %, 619 MiB, 46068 MiB, 98.35 W
2026/03/30 02:40:55.419, 27 %, 0 %, 619 MiB, 46068 MiB, 98.06 W
2026/03/30 02:41:05.420, 30 %, 0 %, 619 MiB, 46068 MiB, 98.31 W
2026/03/30 02:41:15.421, 30 %, 0 %, 619 MiB, 46068 MiB, 98.41 W
2026/03/30 02:41:25.422, 30 %, 0 %, 619 MiB, 46068 MiB, 98.35 W
2026/03/30 02:41:35.423, 30 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 02:41:45.424, 30 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 02:41:55.425, 30 %, 0 %, 619 MiB, 46068 MiB, 98.52 W
2026/03/30 02:42:05.426, 30 %, 0 %, 619 MiB, 46068 MiB, 98.58 W
2026/03/30 02:42:15.426, 30 %, 0 %, 619 MiB, 46068 MiB, 98.59 W
2026/03/30 02:42:25.427, 30 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 02:42:35.428, 30 %, 0 %, 619 MiB, 46068 MiB, 98.42 W
2026/03/30 02:42:45.429, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 02:42:55.430, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 02:43:05.431, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 02:43:15.431, 30 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 02:43:25.432, 30 %, 0 %, 619 MiB, 46068 MiB, 98.41 W
2026/03/30 02:43:35.433, 30 %, 0 %, 619 MiB, 46068 MiB, 98.39 W
2026/03/30 02:43:45.434, 29 %, 0 %, 619 MiB, 46068 MiB, 98.39 W
2026/03/30 02:43:55.435, 30 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 02:44:05.436, 30 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 02:44:15.437, 30 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 02:44:25.438, 30 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 02:44:35.439, 30 %, 0 %, 619 MiB, 46068 MiB, 98.52 W
2026/03/30 02:44:45.440, 30 %, 0 %, 619 MiB, 46068 MiB, 98.50 W
2026/03/30 02:44:55.441, 30 %, 0 %, 619 MiB, 46068 MiB, 98.51 W
2026/03/30 02:45:05.441, 30 %, 0 %, 619 MiB, 46068 MiB, 98.34 W
2026/03/30 02:45:15.442, 30 %, 0 %, 619 MiB, 46068 MiB, 98.44 W
2026/03/30 02:45:25.443, 30 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 02:45:35.444, 30 %, 0 %, 619 MiB, 46068 MiB, 98.29 W
2026/03/30 02:45:45.445, 30 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 02:45:55.446, 30 %, 0 %, 619 MiB, 46068 MiB, 98.46 W
2026/03/30 02:46:05.447, 30 %, 0 %, 619 MiB, 46068 MiB, 98.42 W
2026/03/30 02:46:15.448, 27 %, 0 %, 619 MiB, 46068 MiB, 97.98 W
2026/03/30 02:46:25.449, 27 %, 0 %, 619 MiB, 46068 MiB, 97.93 W
2026/03/30 02:46:35.450, 27 %, 0 %, 619 MiB, 46068 MiB, 97.76 W
2026/03/30 02:46:45.451, 27 %, 0 %, 619 MiB, 46068 MiB, 97.91 W
2026/03/30 02:46:55.452, 27 %, 0 %, 619 MiB, 46068 MiB, 98.01 W
2026/03/30 02:47:05.452, 27 %, 0 %, 619 MiB, 46068 MiB, 98.19 W
2026/03/30 02:47:15.454, 29 %, 0 %, 619 MiB, 46068 MiB, 98.69 W
2026/03/30 02:47:25.455, 30 %, 0 %, 619 MiB, 46068 MiB, 98.82 W
2026/03/30 02:47:35.456, 30 %, 0 %, 619 MiB, 46068 MiB, 98.77 W
2026/03/30 02:47:45.457, 30 %, 0 %, 619 MiB, 46068 MiB, 98.98 W
2026/03/30 02:47:55.458, 30 %, 0 %, 619 MiB, 46068 MiB, 99.17 W
2026/03/30 02:48:05.459, 30 %, 0 %, 619 MiB, 46068 MiB, 99.42 W
2026/03/30 02:48:15.460, 30 %, 0 %, 619 MiB, 46068 MiB, 99.13 W
2026/03/30 02:48:25.461, 30 %, 0 %, 619 MiB, 46068 MiB, 98.82 W
2026/03/30 02:48:35.462, 30 %, 0 %, 619 MiB, 46068 MiB, 98.73 W
2026/03/30 02:48:45.463, 30 %, 0 %, 619 MiB, 46068 MiB, 98.58 W
2026/03/30 02:48:55.464, 30 %, 0 %, 619 MiB, 46068 MiB, 98.63 W
2026/03/30 02:49:05.465, 30 %, 0 %, 619 MiB, 46068 MiB, 98.54 W
2026/03/30 02:49:15.466, 30 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 02:49:25.467, 30 %, 0 %, 619 MiB, 46068 MiB, 98.50 W
2026/03/30 02:49:35.467, 30 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 02:49:45.468, 30 %, 0 %, 619 MiB, 46068 MiB, 98.39 W
2026/03/30 02:49:55.469, 30 %, 0 %, 619 MiB, 46068 MiB, 98.44 W
2026/03/30 02:50:05.470, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 02:50:15.471, 30 %, 0 %, 619 MiB, 46068 MiB, 98.34 W
2026/03/30 02:50:25.472, 30 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 02:50:35.473, 30 %, 0 %, 619 MiB, 46068 MiB, 98.31 W
2026/03/30 02:50:45.474, 30 %, 0 %, 619 MiB, 46068 MiB, 98.37 W
2026/03/30 02:50:55.475, 30 %, 0 %, 619 MiB, 46068 MiB, 98.46 W
2026/03/30 02:51:05.476, 30 %, 0 %, 619 MiB, 46068 MiB, 98.42 W
2026/03/30 02:51:15.477, 30 %, 0 %, 619 MiB, 46068 MiB, 98.48 W
2026/03/30 02:51:25.478, 30 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 02:51:35.479, 30 %, 0 %, 619 MiB, 46068 MiB, 98.27 W
2026/03/30 02:51:45.479, 30 %, 0 %, 619 MiB, 46068 MiB, 98.33 W
